veh_value,exposure,clm,numclaims,veh_body,veh_age,gender,area,agecat,claimsize
18.5,.67898703,0,0,SEDAN,2,M,D,4,0
0,.55030799,0,0,BUS,3,M,E,5,0
15.299999,.2409309,0,0,SEDAN,2,F,C,3,0
22.9,.23819301,0,0,SEDAN,1,F,C,1,0
17.9,.56125939,0,0,STNWG,4,M,A,1,0
57.399998,.74743319,0,0,STNWG,1,F,C,3,0
16.4,.22176591,0,0,SEDAN,2,F,C,3,0
14.299999,.27378511,0,0,HBACK,2,M,A,3,0
28.5,.74469543,0,0,STNWG,1,F,A,4,0
13.7,.74469543,0,0,STNWG,4,F,F,2,0
4,.065708399,0,0,SEDAN,4,M,C,6,0
12.4,.43531829,0,0,SEDAN,3,F,A,2,0
12,.89801508,0,0,SEDAN,3,F,D,4,0
4.6999998,.17796031,0,0,HBACK,4,F,B,3,0
33.200001,.72553039,0,0,UTE,1,M,D,3,0
8.1999998,.66529769,0,0,HBACK,4,F,C,4,0
32.200001,.2409309,0,0,STNWG,1,F,C,3,0
22.6,.038329899,0,0,STNWG,4,F,D,3,0
15.599999,.76112252,0,0,HBACK,2,F,C,6,0
19.400002,.25462011,0,0,SEDAN,1,F,F,1,0
7.0999999,.25462011,0,0,HBACK,3,M,B,2,0
10.4,.31759071,0,0,STNWG,4,M,C,4,0
6.5,.31759071,0,0,STNWG,4,M,B,4,0
17.200001,.27378511,0,0,SEDAN,2,F,B,6,0
25.699999,.052019201,0,0,SEDAN,1,F,C,4,0
13.6,.76112252,0,0,STNWG,4,M,A,3,0
21.300001,.51471603,0,0,MIBUS,3,F,D,4,0
33,.2655715,0,0,STNWG,2,M,D,5,0
15.49,.55030799,0,0,HBACK,1,M,B,4,0
51.900002,.25462011,0,0,STNWG,1,M,C,4,0
17.5,.67898703,0,0,SEDAN,2,M,A,2,0
13.3,.041067801,0,0,HBACK,2,F,C,4,0
13.400001,.43805611,0,0,SEDAN,3,F,B,2,0
12.6,.33949351,0,0,HBACK,2,M,C,3,0
22.9,.25188231,0,0,SEDAN,1,F,A,3,0
16.799999,.68172479,0,0,UTE,4,M,E,3,0
8,.34496921,0,0,HBACK,4,M,B,5,0
14.400001,.25462011,0,0,SEDAN,3,F,A,4,0
14.28,.55030799,0,0,HBACK,1,F,E,2,0
26,.33949351,0,0,PANVN,2,M,B,2,0
12.6,.2135524,0,0,HBACK,1,M,B,1,0
7.5,.44079399,0,0,HBACK,3,M,C,2,0
18.5,.27378511,0,0,UTE,2,M,F,4,0
32.200001,.55030799,1,1,UTE,2,M,B,2,4416
14.400001,.27378511,0,0,SEDAN,3,M,A,4,0
7.4000001,.2710472,0,0,HBACK,3,M,A,3,0
38.599998,.2409309,0,0,HDTOP,2,M,E,2,0
23.599998,.33949351,0,0,STNWG,3,F,C,5,0
17,.33949351,0,0,HBACK,2,F,B,1,0
13.6,.25188231,0,0,HBACK,1,M,A,4,0
17.6,.9609856,1,1,HBACK,2,M,C,3,2000
18.099998,.68172479,0,0,STNWG,4,F,C,5,0
4.1999998,.27378511,0,0,STNWG,4,F,E,6,0
12,.65982199,0,0,UTE,4,M,A,4,0
13.200001,.20533881,0,0,SEDAN,3,F,C,3,0
5.6999998,.9609856,0,0,TRUCK,4,F,D,4,0
27.299999,.54483229,0,0,SEDAN,1,M,A,2,0
44.799999,.27378511,0,0,STNWG,1,M,A,4,0
13.3,.55030799,0,0,HBACK,3,M,E,4,0
27.5,.2409309,0,0,STNWG,1,F,C,5,0
56.199997,.1368925,0,0,SEDAN,2,F,A,3,0
40.799999,.2710472,0,0,STNWG,2,F,A,2,0
8.1000004,.27378511,0,0,HBACK,3,F,C,4,0
25,.55030799,0,0,SEDAN,1,F,C,3,0
15.4,.65982199,0,0,HDTOP,3,F,B,3,0
19.799999,.76659822,0,0,SEDAN,2,F,C,6,0
24.300001,.68172479,0,0,SEDAN,1,F,C,3,0
7.4000001,.25188231,0,0,HBACK,4,F,A,5,0
17.4,.68172479,0,0,HBACK,2,F,A,5,0
14.400001,.038329899,0,0,TRUCK,2,M,D,2,0
18.700001,.9609856,0,0,SEDAN,2,F,B,3,0
20.5,.65982199,0,0,SEDAN,1,M,E,6,0
5.2999997,.55030799,0,0,SEDAN,4,F,A,1,0
19.5,.23819301,0,0,SEDAN,2,M,C,3,0
8.1999998,.55852163,0,0,SEDAN,3,F,A,4,0
18.6,.55030799,0,0,SEDAN,1,M,B,2,0
17.1,.66255993,0,0,HBACK,2,F,A,4,0
17.6,.25188231,1,1,SEDAN,1,F,B,3,14172
3.8999999,.55030799,0,0,SEDAN,4,F,C,1,0
22.4,.9281314,0,0,STNWG,2,F,A,4,0
16.5,.9609856,0,0,SEDAN,2,M,B,4,0
24,.72553039,0,0,SEDAN,2,F,C,4,0
19.799999,.65982199,0,0,HBACK,2,F,B,3,0
12.7,.45722109,0,0,HBACK,1,F,D,2,0
11.900001,.9281314,0,0,UTE,3,M,A,4,0
15.299999,.9609856,0,0,HBACK,2,F,D,1,0
14.8,.25188231,0,0,HBACK,1,F,B,5,0
12,.9281314,0,0,SEDAN,3,F,B,5,0
7.7999997,.9609856,0,0,SEDAN,4,M,A,5,0
11.1,.76112252,0,0,UTE,4,M,F,3,0
12.5,.25188231,0,0,HBACK,2,F,A,5,0
18.700001,.057494901,0,0,HBACK,3,F,B,1,0
13.6,.99931562,0,0,HBACK,2,F,C,4,0
12.7,.53661883,0,0,SEDAN,3,F,A,3,0
6,.0219028,0,0,SEDAN,4,F,B,4,0
40.900002,.87063652,0,0,UTE,1,F,C,1,0
15.49,.74743319,0,0,HBACK,1,F,B,4,0
7.3000002,.48186171,0,0,SEDAN,4,F,A,3,0
31.505001,.54757023,0,0,STNWG,1,F,A,2,0
11.599999,.55852163,0,0,HBACK,2,F,B,4,0
34.599998,.55030799,0,0,UTE,2,F,E,2,0
17.4,.16153321,0,0,HBACK,2,F,A,4,0
14.9,.25188231,0,0,HBACK,1,F,D,3,0
10.700001,.83778232,0,0,HBACK,2,F,C,1,0
25,.0301164,0,0,SEDAN,1,M,C,5,0
20.599998,.9281314,0,0,SEDAN,1,F,C,4,0
6.7000003,.55030799,0,0,SEDAN,4,M,A,2,0
7.4000001,.52840519,0,0,SEDAN,4,M,B,5,0
16.900002,.071184099,0,0,SEDAN,2,F,B,2,0
11.7,.55030799,0,0,HBACK,2,F,D,3,0
8.6000004,.52292949,0,0,HBACK,3,F,D,4,0
15.1,.1587953,0,0,COUPE,4,M,E,1,0
10.4,.55030799,0,0,SEDAN,3,F,D,4,0
18.799999,.9281314,0,0,SEDAN,2,M,A,1,0
14.2,.55030799,0,0,STNWG,4,F,F,2,0
66.900002,.86516082,1,1,STNWG,1,F,B,5,14621
37.400002,.55030799,0,0,STNWG,3,M,B,2,0
23.299999,.76112252,0,0,STNWG,2,F,C,3,0
16.1,.33949351,0,0,STNWG,4,M,C,1,0
57.199997,.27378511,0,0,STNWG,1,F,C,3,0
19.1,.071184099,0,0,HDTOP,4,M,A,2,0
11.7,.15605751,0,0,HBACK,2,M,E,4,0
16.4,.27926081,0,0,HBACK,2,F,A,1,0
14.6,.25188231,0,0,HBACK,2,M,C,5,0
14.6,.90349078,0,0,SEDAN,2,F,C,1,0
11.4,.9281314,0,0,SEDAN,3,F,A,2,0
12.9,.55030799,0,0,STNWG,4,M,E,2,0
43.099998,.73374403,0,0,STNWG,2,F,E,4,0
27.9,.55030799,0,0,STNWG,3,F,F,2,0
24.700001,.27378511,0,0,SEDAN,1,F,E,4,0
33.599998,.33949351,0,0,STNWG,2,F,A,3,0
19.5,.31759071,0,0,SEDAN,2,F,B,5,0
24.400002,.9281314,0,0,SEDAN,1,M,E,4,0
11.7,.68172479,0,0,HBACK,2,M,C,6,0
11.599999,.27378511,0,0,PANVN,3,M,A,3,0
4.0999999,.68172479,0,0,SEDAN,4,F,C,2,0
32.400002,.55852163,0,0,STNWG,2,M,C,6,0
43.489998,.74743319,0,0,UTE,1,F,D,4,0
15.2,.33949351,1,1,SEDAN,2,M,D,3,9228
14.099999,.071184099,0,0,SEDAN,2,F,D,3,0
19.400002,.27378511,0,0,SEDAN,1,M,F,1,0
15.599999,.25188231,0,0,HBACK,1,F,C,4,0
13.400001,.87063652,0,0,SEDAN,3,F,C,6,0
16.1,.0109514,0,0,HBACK,1,F,A,5,0
75.800003,.54209453,0,0,STNWG,1,F,A,3,0
21.300001,.55030799,0,0,SEDAN,2,M,A,1,0
10.4,.68172479,0,0,HBACK,2,F,B,3,0
27.9,.99931562,0,0,HDTOP,3,M,E,6,0
52.360001,.87063652,0,0,STNWG,1,M,B,3,0
21.5,.91718,0,0,PANVN,2,M,C,5,0
7.7999997,.76112252,0,0,STNWG,4,F,D,2,0
12,.75290889,0,0,HBACK,2,F,C,3,0
24.400002,.88706368,0,0,SEDAN,1,M,D,5,0
13.6,.33949351,0,0,SEDAN,3,F,B,5,0
2.8,.82683092,0,0,HBACK,4,F,C,2,0
41.5,.68172479,0,0,STNWG,2,F,C,4,0
25.799999,.83230662,0,0,STNWG,3,M,B,3,0
24.5,.1067762,0,0,STNWG,3,F,C,3,0
19.700001,.49007529,0,0,SEDAN,2,F,F,2,0
11.3,.21081451,0,0,SEDAN,3,M,B,3,0
18.200001,.9226557,0,0,SEDAN,2,M,C,4,0
7.6999998,.27378511,0,0,SEDAN,3,F,B,2,0
19.700001,.68172479,0,0,STNWG,3,F,A,6,0
24.9,.27378511,0,0,STNWG,2,F,C,2,0
8.1999998,.55030799,0,0,SEDAN,4,M,C,3,0
29.9,.55030799,1,1,STNWG,2,F,E,2,31866
19.400002,.9281314,0,0,STNWG,4,M,F,3,0
17.700001,.1368925,0,0,SEDAN,2,F,C,2,0
6.1000004,.9281314,0,0,SEDAN,4,F,E,4,0
14.8,.68720049,0,0,SEDAN,2,F,C,2,0
13.6,.2409309,0,0,HBACK,1,F,A,5,0
29.300001,.2409309,0,0,SEDAN,1,F,B,4,0
12,.9281314,0,0,SEDAN,4,M,C,1,0
14.5,.9281314,0,0,SEDAN,3,M,B,4,0
38.599998,.071184099,0,0,SEDAN,1,M,A,1,0
28.199999,.56399733,0,0,STNWG,1,F,D,1,0
13.099999,.071184099,0,0,HBACK,1,F,D,2,0
17.1,.2409309,0,0,STNWG,3,F,F,2,0
7.5999999,.2600958,0,0,STNWG,4,M,C,2,0
15.8,.91718,0,0,HBACK,3,M,A,3,0
19.9,.071184099,0,0,HBACK,2,F,B,2,0
24.300001,.86516082,0,0,SEDAN,1,F,A,6,0
18,.66803563,0,0,SEDAN,2,F,E,6,0
12.1,.071184099,0,0,HBACK,1,M,A,5,0
13.099999,.72553039,1,1,SEDAN,3,F,C,2,5242
17.200001,.68172479,0,0,HBACK,2,F,C,3,0
18,.68172479,1,2,SEDAN,2,M,C,5,14230
19.5,.071184099,0,0,SEDAN,2,M,B,2,0
9.5999994,.75564682,0,0,SEDAN,4,M,C,6,0
29.1,.75838459,0,0,STNWG,3,M,E,2,0
27.5,.071184099,0,0,SEDAN,1,F,D,4,0
14.299999,.89253938,0,0,SEDAN,3,M,C,2,0
37.700001,.9281314,1,1,STNWG,2,M,F,2,5207
23.199999,.2409309,0,0,TRUCK,3,M,C,1,0
18.799999,.2409309,0,0,HBACK,1,M,A,5,0
13.8,.57221079,0,0,STNWG,4,M,A,2,0
3.7,.39972621,0,0,HBACK,4,F,C,2,0
14.400001,.99931562,0,0,TRUCK,4,F,D,3,0
7,.9555099,0,0,STNWG,4,M,C,3,0
18.200001,.071184099,0,0,STNWG,2,F,A,2,0
4.0999999,.27378511,0,0,SEDAN,4,F,D,5,0
5.4000001,.041067801,0,0,HBACK,4,F,A,2,0
18.799999,.16700891,0,0,SEDAN,2,M,B,6,0
3.6000001,.83230662,0,0,SEDAN,4,M,B,6,0
19.799999,.071184099,0,0,UTE,2,M,E,1,0
27.6,.1177276,0,0,SEDAN,1,F,B,5,0
28.099998,.16700891,0,0,MIBUS,2,M,B,4,0
15,.16700891,0,0,SEDAN,2,F,A,6,0
13.7,.16700891,0,0,SEDAN,3,F,C,5,0
20.1,.16700891,0,0,SEDAN,1,F,D,6,0
26.300001,.66803563,0,0,STNWG,3,M,E,4,0
16,.27378511,0,0,HBACK,2,F,C,1,0
8.8000002,.16700891,0,0,HBACK,3,M,B,5,0
13.3,.16700891,0,0,SEDAN,3,M,A,6,0
28.599998,.1368925,0,0,UTE,2,M,B,5,0
6.8000002,.16700891,0,0,SEDAN,4,F,A,4,0
14.099999,.16700891,0,0,SEDAN,2,F,B,5,0
11.5,.16700891,0,0,HBACK,2,M,A,6,0
56.399998,.16700891,0,0,STNWG,1,F,E,6,0
38.699997,.16700891,0,0,STNWG,2,F,D,5,0
9.3000002,.18343601,0,0,HBACK,3,F,A,3,0
3.6000001,.83230662,0,0,SEDAN,4,F,C,5,0
14.2,.95824778,0,0,HBACK,2,F,F,1,0
11.900001,.26830941,1,1,SEDAN,3,F,C,6,12605
45,.1861739,0,0,STNWG,1,F,A,4,0
4.4000001,.16700891,0,0,SEDAN,4,M,C,4,0
17.1,.16700891,0,0,SEDAN,2,F,B,5,0
21.6,.16700891,0,0,STNWG,3,M,A,4,0
15.599999,.87063652,0,0,SEDAN,2,F,B,5,0
8.6999998,.16700891,0,0,SEDAN,3,F,C,5,0
17.1,.16700891,0,0,SEDAN,1,F,D,6,0
4.0999999,.83230662,0,0,SEDAN,4,M,B,3,0
17.6,.109514,0,0,SEDAN,1,F,C,6,0
7.2000003,.16700891,0,0,SEDAN,4,F,C,3,0
9.1999998,.16700891,0,0,SEDAN,3,M,E,6,0
26.5,.27378511,0,0,SEDAN,2,M,A,3,0
14.6,.041067801,0,0,STNWG,4,F,A,2,0
26.400002,.16700891,0,0,STNWG,3,M,D,2,0
4.0999999,.2409309,0,0,COUPE,4,M,A,2,0
11.2,.16700891,0,0,SEDAN,3,M,A,4,0
14.6,.83230662,0,0,UTE,4,M,F,4,0
9.7000008,.16700891,0,0,SEDAN,3,F,D,5,0
11.3,.16700891,0,0,HBACK,2,F,A,3,0
17.9,.2819986,0,0,HDTOP,3,M,C,4,0
17.6,.060232699,0,0,SEDAN,1,M,E,4,0
10.2,.2710472,0,0,SEDAN,3,F,C,2,0
45,.72553039,1,1,STNWG,1,M,F,4,2745
12.799999,.83230662,0,0,STNWG,3,M,B,4,0
24.1,.041067801,0,0,SEDAN,2,F,C,2,0
6.5,.13963041,0,0,HBACK,4,M,C,5,0
46.100002,.27378511,0,0,STNWG,1,M,A,4,0
19.1,.0136893,0,0,MIBUS,4,F,C,2,0
11.799999,.16700891,0,0,SEDAN,3,F,A,4,0
12.7,.16700891,0,0,HBACK,1,F,C,6,0
19.6,.16700891,0,0,SEDAN,3,F,B,5,0
35.400002,.16700891,0,0,HDTOP,2,M,C,5,0
20.599998,.16700891,0,0,STNWG,3,F,C,3,0
9.1999998,.16700891,0,0,HBACK,3,F,A,5,0
27.799999,.83230662,0,0,STNWG,3,F,A,3,0
29.5,.16700891,0,0,STNWG,1,F,A,4,0
14.2,.16700891,0,0,SEDAN,2,M,C,2,0
19.5,.83230662,1,1,STNWG,4,M,D,5,3538
15.2,.16700891,0,0,SEDAN,2,M,E,2,0
4.6999998,.16700891,0,0,SEDAN,4,F,B,5,0
26.400002,.16700891,0,0,STNWG,3,F,A,3,0
9.1000004,.16700891,0,0,SEDAN,3,M,A,3,0
15.900001,.68172479,1,1,SEDAN,3,M,A,3,7075
28.800001,.33949351,0,0,STNWG,3,F,C,5,0
11.799999,.16700891,0,0,STNWG,4,F,D,4,0
12.5,.83230662,0,0,SEDAN,3,M,B,2,0
10.8,.68172479,0,0,SEDAN,4,M,C,4,0
14.099999,.16700891,0,0,SEDAN,4,F,E,5,0
6.3000002,.16700891,0,0,SEDAN,4,M,A,2,0
46.399998,.16700891,0,0,STNWG,1,F,C,5,0
6.1999998,.090349101,0,0,COUPE,4,F,C,2,0
14.5,.071184099,0,0,SEDAN,3,F,C,3,0
12.5,.16700891,0,0,SEDAN,3,M,D,2,0
8.1999998,.16700891,0,0,SEDAN,4,M,C,6,0
18.4,.16700891,0,0,SEDAN,2,F,E,5,0
19.199999,.22176591,0,0,STNWG,3,M,D,6,0
13.6,.16700891,0,0,HBACK,1,F,B,5,0
12.200001,.99931562,0,0,HBACK,3,M,A,4,0
19.6,.16700891,0,0,HBACK,3,M,A,4,0
17,.16700891,0,0,STNWG,4,F,C,3,0
8.3999996,.16700891,0,0,HBACK,3,F,A,4,0
8.3999996,.16700891,0,0,HBACK,3,M,F,2,0
27.4,.16700891,0,0,UTE,2,F,C,4,0
4.1999998,.16700891,0,0,HBACK,4,M,B,3,0
17.700001,.83230662,0,0,STNWG,4,F,F,2,0
8.6999998,.33949351,0,0,HBACK,4,M,B,5,0
9.1999998,.16700891,0,0,COUPE,4,F,C,3,0
15,.8131417,0,0,HBACK,1,F,A,1,0
19,.16700891,0,0,STNWG,3,M,B,5,0
19.9,.16700891,0,0,SEDAN,2,M,E,4,0
20.5,.27378511,0,0,UTE,3,M,D,4,0
15,.54757023,1,1,SEDAN,3,F,C,4,6830
16,.27378511,0,0,HBACK,2,F,C,6,0
23.900002,.2819986,0,0,STNWG,4,F,C,4,0
16.900002,.87063652,0,0,SEDAN,2,M,C,3,0
17.5,.27378511,0,0,UTE,2,F,B,4,0
6.9000001,.54757023,0,0,HBACK,3,F,C,4,0
2.8999999,.1478439,0,0,STNWG,4,M,C,3,0
13.7,.72553039,0,0,HBACK,1,F,E,5,0
9.8999996,.66255993,0,0,HBACK,3,F,B,3,0
12.799999,.0246407,0,0,PANVN,3,F,A,3,0
12.4,.9281314,0,0,SEDAN,3,F,D,1,0
12.799999,.2409309,0,0,HBACK,2,F,C,4,0
17.4,.54483229,0,0,HBACK,1,F,E,4,0
16.5,.33401781,0,0,MIBUS,4,M,B,3,0
15.700001,.9281314,1,1,HBACK,2,F,A,1,2000
14.099999,.87063652,1,1,SEDAN,3,F,B,5,16556
45.700001,.2409309,0,0,STNWG,1,M,B,4,0
11.2,.65982199,0,0,HBACK,2,F,C,2,0
12.200001,.70910329,0,0,HBACK,3,F,C,5,0
18.4,.87063652,0,0,HBACK,2,F,C,3,0
14.099999,.87063652,0,0,SEDAN,3,M,C,6,0
13.8,.049281299,0,0,HBACK,3,F,C,3,0
15,.87063652,0,0,HBACK,1,F,A,1,0
32.299999,.67898703,1,1,SEDAN,4,M,A,3,15425
17.352999,.073922001,0,0,HBACK,1,F,C,3,0
12.6,.33949351,0,0,HBACK,2,M,B,4,0
5,.54757023,0,0,HBACK,4,M,A,3,0
42.5,.87063652,1,1,STNWG,2,F,D,1,21373
47.399998,.82135522,0,0,TRUCK,1,M,A,1,0
18.200001,.72553039,0,0,SEDAN,2,M,B,5,0
21.300001,.92539358,0,0,UTE,3,M,D,2,0
19.799999,.32306641,0,0,HBACK,2,M,B,3,0
54.299999,.2190281,0,0,STNWG,1,M,A,3,0
22.299999,.25735801,0,0,UTE,2,M,C,4,0
43.785,.99931562,0,0,UTE,1,M,A,3,0
13.5,.27378511,0,0,HBACK,1,F,B,1,0
3.8,.87063652,0,0,UTE,4,M,B,5,0
17.700001,.55852163,0,0,SEDAN,2,F,C,4,0
18.099998,.20533881,0,0,SEDAN,2,M,A,4,0
33.299999,.44079399,0,0,SEDAN,1,F,A,3,0
12.4,.27378511,0,0,SEDAN,3,F,C,3,0
14.299999,.75017112,0,0,UTE,3,M,A,1,0
4.5999999,.72553039,0,0,UTE,4,M,C,3,0
31.289999,.44079399,0,0,STNWG,1,M,B,4,0
14.099999,.2409309,0,0,SEDAN,2,F,C,5,0
39.100002,.55852163,0,0,UTE,1,M,D,4,0
8.8999996,.23819301,0,0,HBACK,3,F,A,3,0
16.1,.87063652,0,0,TRUCK,4,F,E,4,0
21.300001,.56125939,1,1,SEDAN,2,M,A,5,3308
11.799999,.56125939,1,1,STNWG,4,M,A,2,31850
29.9,.33949351,0,0,STNWG,3,M,A,3,0
18,.72553039,0,0,SEDAN,2,F,B,3,0
64,.65982199,0,0,SEDAN,2,M,B,2,0
16.835001,.43258041,0,0,HBACK,1,M,A,1,0
19.1,.67898703,0,0,SEDAN,2,F,C,3,0
9.7000008,.87063652,0,0,SEDAN,3,F,C,2,0
19.400002,.87063652,1,1,SEDAN,3,F,A,5,109750
15.599999,.9281314,0,0,SEDAN,1,F,B,5,0
16.799999,.2409309,0,0,HBACK,1,F,D,1,0
31.199999,.55852163,0,0,UTE,1,M,F,3,0
19.6,.67898703,0,0,STNWG,2,F,A,4,0
11.1,.2409309,0,0,STNWG,4,F,B,3,0
25.200001,.87063652,0,0,TRUCK,2,M,F,1,0
15.4,.67898703,0,0,HBACK,2,M,A,4,0
5.7999997,.63791919,0,0,SEDAN,4,M,A,4,0
26.400002,.2409309,1,1,STNWG,2,M,C,1,16381
4.1999998,.61601639,1,1,STNWG,4,F,C,3,2000
31.6,.87063652,0,0,STNWG,3,F,B,2,0
7.5999999,.65982199,0,0,SEDAN,4,F,C,3,0
135,.41889119,0,0,SEDAN,2,F,A,5,0
7.6999998,.9281314,0,0,HBACK,3,F,A,2,0
10,.33401781,0,0,HBACK,2,F,C,2,0
28.900002,.3148528,0,0,STNWG,3,M,A,3,0
11,.9281314,0,0,SEDAN,3,M,D,5,0
13.990001,.44079399,0,0,HBACK,1,F,C,6,0
43.299999,.2409309,0,0,STNWG,1,M,C,4,0
20.1,.44079399,0,0,HBACK,1,F,C,3,0
8.8000002,.22724161,0,0,SEDAN,3,M,C,2,0
39.200001,.2409309,0,0,UTE,1,F,A,1,0
7.9000001,.27378511,0,0,HBACK,3,M,C,4,0
3,.2409309,0,0,SEDAN,4,M,B,3,0
18.5,.9281314,0,0,HBACK,2,M,B,4,0
10.700001,.2409309,0,0,SEDAN,3,F,A,3,0
36.489998,.44079399,0,0,STNWG,1,F,C,3,0
13.200001,.86516082,0,0,STNWG,4,F,B,2,0
13.7,.61875433,1,2,HBACK,1,F,B,1,70094
24.400002,.9281314,0,0,SEDAN,1,F,C,6,0
15.700001,.23271731,0,0,TRUCK,4,F,E,4,0
11.900001,.54209453,0,0,STNWG,3,F,C,3,0
7.5999999,.55578369,0,0,HBACK,4,F,E,3,0
7.0999999,.15058181,0,0,STNWG,4,F,A,2,0
35.799999,.3203285,0,0,STNWG,3,F,F,3,0
6.8000002,.2409309,0,0,HBACK,3,F,A,1,0
56.989998,.071184099,0,0,STNWG,1,M,E,4,0
14.700001,.33949351,0,0,SEDAN,2,F,E,4,0
34.990002,.65982199,1,1,HBACK,1,M,B,1,3537
16,.52019173,0,0,SEDAN,3,F,B,4,0
29.5,.9281314,1,1,STNWG,3,F,C,3,23447
19,.19438741,0,0,COUPE,2,F,C,4,0
87.5,.073922001,0,0,COUPE,3,F,B,4,0
9.8999996,.2409309,0,0,HBACK,2,F,D,1,0
26.5,.9281314,0,0,HDTOP,3,M,C,2,0
14.8,.61875433,0,0,UTE,4,F,D,2,0
10,.071184099,0,0,HBACK,4,F,D,4,0
13.990001,.43805611,0,0,HBACK,1,M,C,3,0
15.4,.2409309,0,0,HBACK,1,F,E,4,0
17.9,.55030799,0,0,STNWG,4,M,D,2,0
13.5,.2409309,0,0,SEDAN,3,F,B,3,0
10.2,.1177276,0,0,STNWG,4,F,A,2,0
20.99,.2409309,0,0,TRUCK,1,M,A,4,0
6.5,.61875433,0,0,HBACK,4,F,A,1,0
13.200001,.071184099,0,0,SEDAN,4,M,A,4,0
47.299999,.9226557,0,0,STNWG,1,F,F,2,0
9.3000002,.16700891,0,0,HBACK,3,M,B,3,0
7.0999999,.9281314,0,0,SEDAN,4,M,C,4,0
12.200001,.74743319,0,0,MIBUS,4,M,E,2,0
10.2,.25188231,0,0,HBACK,3,F,C,3,0
38.299999,.25188231,0,0,UTE,1,F,F,1,0
13.7,.9281314,0,0,HBACK,1,F,A,1,0
12.799999,.48459959,0,0,STNWG,4,M,D,6,0
36.099998,.1752225,0,0,UTE,1,F,A,3,0
11.4,.17796031,0,0,HBACK,2,F,C,6,0
10.4,.1916496,0,0,SEDAN,3,M,C,5,0
17.700001,.2409309,0,0,SEDAN,2,F,A,4,0
14.8,.23819301,0,0,HBACK,1,M,C,2,0
25.1,.23819301,0,0,SEDAN,1,F,A,4,0
10.8,.46817249,0,0,SEDAN,3,F,A,4,0
9.3000002,.91718,0,0,UTE,4,M,E,6,0
7.6999998,.95824778,1,1,HBACK,3,F,B,3,2000
7.5,.47912389,0,0,HBACK,3,F,C,2,0
7.2000003,.61875433,0,0,HBACK,4,F,F,4,0
4.0999999,.1697467,0,0,HBACK,4,F,C,3,0
13.7,.2409309,0,0,HBACK,2,F,C,4,0
17.9,.071184099,0,0,MIBUS,4,F,C,4,0
19.199999,.25188231,0,0,HBACK,1,F,C,5,0
9.3000002,.9281314,0,0,HBACK,3,F,C,4,0
34.200001,.55852163,0,0,UTE,1,M,B,2,0
13.099999,.9281314,0,0,HBACK,1,M,B,3,0
13.400001,.2409309,0,0,HBACK,1,F,C,2,0
12.200001,.99931562,0,0,HBACK,3,F,B,4,0
10.599999,.9281314,0,0,SEDAN,3,F,B,1,0
16.4,.2409309,0,0,SEDAN,1,F,B,3,0
12.1,.44079399,0,0,SEDAN,3,M,A,5,0
22.700001,.9555099,0,0,STNWG,3,M,F,3,0
13.6,.071184099,0,0,SEDAN,3,F,A,3,0
11.2,.2299795,0,0,SEDAN,3,F,B,1,0
9.3000002,.9281314,0,0,HBACK,3,F,C,1,0
18.799999,.61875433,0,0,SEDAN,2,M,B,3,0
5.6999998,.038329899,0,0,HBACK,4,F,B,2,0
13.5,.99931562,1,1,STNWG,4,F,D,3,12770
10.5,.37508559,0,0,STNWG,4,M,C,2,0
24.799999,.076659799,0,0,HDTOP,2,M,D,2,0
47.299999,.1861739,0,0,STNWG,1,F,E,3,0
7.5999999,.61875433,0,0,TRUCK,4,F,D,3,0
16,.23271731,0,0,HBACK,2,M,A,2,0
27.6,.62696779,1,1,STNWG,1,F,A,2,14072
36.199997,.9281314,1,1,STNWG,3,M,C,4,10280
10.5,.3367556,0,0,STNWG,4,F,A,3,0
52,.55852163,0,0,SEDAN,1,F,C,4,0
13.9,.72553039,0,0,HBACK,1,F,C,1,0
46.399998,.25188231,0,0,STNWG,1,F,E,3,0
18.700001,.25188231,0,0,SEDAN,2,M,B,1,0
25.599998,.73100609,0,0,SEDAN,2,F,B,6,0
30,.25188231,0,0,STNWG,3,F,D,4,0
21.400002,.55852163,0,0,PANVN,2,M,C,2,0
14.400001,.8678987,0,0,SEDAN,3,F,A,3,0
17.299999,.32854211,0,0,SEDAN,2,F,A,2,0
24.5,.2464066,0,0,SEDAN,1,M,D,5,0
7.3000002,.25188231,0,0,SEDAN,4,F,D,4,0
16.6,.55030799,1,1,SEDAN,2,F,A,4,7646
12.799999,.2655715,0,0,HBACK,1,F,C,5,0
26.400002,.2409309,0,0,TRUCK,1,M,E,6,0
10.2,.61875433,0,0,HBACK,4,F,D,3,0
25.1,.54757023,0,0,SEDAN,2,F,D,4,0
10.4,.3367556,0,0,STNWG,3,M,C,5,0
31.800001,.2409309,0,0,UTE,2,M,F,4,0
18.9,.74743319,0,0,HBACK,2,F,C,4,0
8.1999998,.3367556,0,0,SEDAN,3,F,A,4,0
29.5,.54483229,0,0,TRUCK,2,M,E,4,0
14.099999,.24914441,0,0,HBACK,1,F,B,5,0
11.3,.3367556,0,0,SEDAN,3,F,E,5,0
40.799999,.54757023,1,1,STNWG,1,F,C,2,8609
13.099999,.44079399,0,0,HBACK,2,F,D,4,0
30.5,.55852163,1,1,STNWG,3,F,A,2,186043
37.200001,.61875433,0,0,TRUCK,2,M,E,3,0
46.700001,.55852163,0,0,STNWG,1,M,A,1,0
16.799999,.2409309,0,0,HBACK,1,F,C,2,0
